1,1,1,42,42,9,9,9,9,42,0,0,0,0,0,0
9,42,23,23,9,31,42,0,0,0,0,0,0,0,0,0
45,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,37,37,37,9,42,42,0,0,0,0,0,0,0
14,14,14,4,4,4,4,21,21,21,21,14,0,0,0,0
37,37,11,22,11,11,30,30,30,30,0,0,0,0,0,0
36,36,13,13,13,13,25,25,15,15,0,0,0,0,0,0
37,37,30,35,35,37,1,1,30,0,0,0,0,0,0,0
42,42,42,40,40,40,42,0,0,0,0,0,0,0,0,0
20,20,6,33,33,6,20,16,6,0,0,0,0,0,0,0
30,20,40,40,20,30,30,0,0,0,0,0,0,0,0,0
20,20,20,4,42,42,42,0,0,0,0,0,0,0,0,0
23,6,23,6,23,6,31,31,1,6,1,1,0,0,0,0
36,14,37,0,0,0,0,0,0,0,0,0,0,0,0,0
23,25,25,23,50,25,50,4,0,0,0,0,0,0,0,0
21,35,21,42,39,21,0,0,0,0,0,0,0,0,0,0
33,20,20,33,33,29,20,0,0,0,0,0,0,0,0,0
45,45,15,15,15,22,0,0,0,0,0,0,0,0,0,0
42,30,16,30,42,16,0,0,0,0,0,0,0,0,0,0
11,23,20,20,11,0,0,0,0,0,0,0,0,0,0,0
40,20,42,20,33,40,20,42,20,33,33,33,40,40,0,0
9,30,30,9,14,30,14,0,0,0,0,0,0,0,0,0
1,1,1,39,42,1,42,42,15,39,39,15,15,0,0,0
21,9,21,20,45,20,45,21,20,21,45,20,0,0,0,0
20,6,4,4,20,6,6,20,4,25,25,20,6,0,0,0
36,16,11,11,11,16,36,36,29,11,29,16,0,0,0,0
30,4,4,4,30,30,1,1,4,31,0,0,0,0,0,0
37,37,22,23,23,0,0,0,0,0,0,0,0,0,0,0
42,9,1,35,0,0,0,0,0,0,0,0,0,0,0,0
23,35,35,35,29,39,39,29,0,0,0,0,0,0,0,0
16,29,36,29,36,45,36,0,0,0,0,0,0,0,0,0
33,29,20,4,20,4,4,0,0,0,0,0,0,0,0,0
20,37,37,37,33,20,20,33,33,29,0,0,0,0,0,0
42,25,40,42,4,4,25,42,0,0,0,0,0,0,0,0
29,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,33,42,31,33,31,14,33,31,42,42,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,37,42,42,0,0,0,0,0,0,0,0,0,0,0,0
1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0
29,29,42,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0
20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,29,29,20,29,22,20,29,22,20,9,0,0,0,0,0
23,30,30,30,20,20,23,20,0,0,0,0,0,0,0,0
1,35,25,25,40,40,40,35,0,0,0,0,0,0,0,0
14,14,21,21,21,45,45,45,14,15,0,0,0,0,0,0
39,9,9,9,30,9,31,31,0,0,0,0,0,0,0,0
33,1,16,1,33,16,16,4,0,0,0,0,0,0,0,0
11,11,11,30,50,36,50,30,36,36,0,0,0,0,0,0
4,4,9,6,6,6,0,0,0,0,0,0,0,0,0,0
22,20,22,23,23,23,20,22,29,0,0,0,0,0,0,0
40,40,23,23,23,29,4,4,4,4,0,0,0,0,0,0
9,1,13,13,13,9,9,9,29,29,0,0,0,0,0,0
30,50,30,1,1,1,50,4,50,30,0,0,0,0,0,0
40,37,40,40,29,37,33,0,0,0,0,0,0,0,0,0
11,11,13,13,31,31,0,0,0,0,0,0,0,0,0,0
37,40,25,37,25,20,40,25,20,25,20,0,0,0,0,0
33,33,23,20,33,20,20,14,14,33,14,0,0,0,0,0
16,16,15,15,21,21,21,16,16,21,33,0,0,0,0,0
30,20,37,30,30,37,0,0,0,0,0,0,0,0,0,0
9,9,23,23,23,9,6,6,4,0,0,0,0,0,0,0
9,9,9,45,9,45,35,35,0,0,0,0,0,0,0,0
45,33,45,0,0,0,0,0,0,0,0,0,0,0,0,0
25,25,30,30,0,0,0,0,0,0,0,0,0,0,0,0
36,9,9,9,36,9,0,0,0,0,0,0,0,0,0,0
29,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,21,21,4,4,0,0,0,0,0,0,0,0,0
16,16,14,14,14,50,23,23,23,0,0,0,0,0,0,0
31,15,15,15,30,30,30,20,20,20,0,0,0,0,0,0
20,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,42,42,23,9,9,0,0,0,0,0,0,0,0,0
11,11,11,11,6,39,6,6,39,0,0,0,0,0,0,0
23,23,23,23,33,30,0,0,0,0,0,0,0,0,0,0
4,4,4,20,20,9,9,9,0,0,0,0,0,0,0,0
13,39,25,25,40,40,0,0,0,0,0,0,0,0,0,0
36,36,35,35,35,15,37,37,37,0,0,0,0,0,0,0
1,1,16,16,40,40,45,45,45,40,45,0,0,0,0,0
37,37,1,37,4,4,4,4,29,29,0,0,0,0,0,0
21,21,21,14,14,14,33,0,0,0,0,0,0,0,0,0
50,50,11,11,31,31,0,0,0,0,0,0,0,0,0,0
20,9,22,22,9,9,9,29,22,29,20,29,29,0,0,0
40,42,40,42,40,40,30,0,0,0,0,0,0,0,0,0
29,42,9,9,29,42,42,0,0,0,0,0,0,0,0,0
22,15,15,33,33,40,40,33,0,0,0,0,0,0,0,0
14,14,29,14,42,20,20,20,0,0,0,0,0,0,0,0
16,16,16,45,45,45,36,36,36,0,0,0,0,0,0,0
29,29,29,50,39,50,13,13,13,13,50,0,0,0,0,0
23,29,9,9,9,9,11,11,11,29,23,11,29,0,0,0
31,31,31,25,25,25,25,31,33,30,30,33,0,0,0,0
4,42,20,42,42,20,20,20,37,37,0,0,0,0,0,0
20,42,42,40,40,20,20,30,40,0,0,0,0,0,0,0
22,4,45,23,22,4,22,0,0,0,0,0,0,0,0,0
33,40,40,33,9,9,0,0,0,0,0,0,0,0,0,0
50,29,29,29,4,50,42,0,0,0,0,0,0,0,0,0
36,29,21,21,36,29,37,37,0,0,0,0,0,0,0,0
39,15,15,1,23,0,0,0,0,0,0,0,0,0,0,0
4,4,37,37,31,31,16,16,0,0,0,0,0,0,0,0
25,25,4,20,20,37,0,0,0,0,0,0,0,0,0,0
1,14,1,42,14,13,13,13,13,0,0,0,0,0,0,0
40,15,40,40,30,9,9,9,15,15,0,0,0,0,0,0
29,33,37,29,1,29,33,0,0,0,0,0,0,0,0,0
1,25,14,14,14,42,42,42,42,0,0,0,0,0,0,0
21,42,22,42,42,21,21,6,22,0,0,0,0,0,0,0
45,45,11,11,1,1,33,33,33,0,0,0,0,0,0,0
4,4,40,40,40,40,1,1,1,4,23,23,0,0,0,0
37,37,37,37,29,42,42,35,35,0,0,0,0,0,0,0
13,13,13,13,42,4,4,42,42,42,30,30,30,4,0,0
29,39,29,23,29,23,0,0,0,0,0,0,0,0,0,0
37,37,37,23,23,23,30,30,0,0,0,0,0,0,0,0
13,13,13,29,29,29,0,0,0,0,0,0,0,0,0,0
33,33,33,42,42,42,1,42,1,1,50,50,0,0,0,0
39,29,35,11,29,39,35,35,0,0,0,0,0,0,0,0
23,23,20,20,30,30,30,29,23,0,0,0,0,0,0,0
23,20,20,40,15,23,0,0,0,0,0,0,0,0,0,0
30,30,9,9,9,29,29,30,0,0,0,0,0,0,0,0
33,14,4,14,0,0,0,0,0,0,0,0,0,0,0,0
40,40,23,45,23,0,0,0,0,0,0,0,0,0,0,0
9,9,36,9,50,0,0,0,0,0,0,0,0,0,0,0
11,11,37,37,9,9,23,0,0,0,0,0,0,0,0,0
16,15,23,23,15,15,15,0,0,0,0,0,0,0,0,0
25,31,4,25,25,25,6,6,6,4,0,0,0,0,0,0
23,23,33,37,33,23,0,0,0,0,0,0,0,0,0,0
4,13,39,13,13,0,0,0,0,0,0,0,0,0,0,0
20,20,30,30,30,20,23,0,0,0,0,0,0,0,0,0
33,33,37,30,9,33,9,9,33,0,0,0,0,0,0,0
29,33,29,20,23,23,20,33,33,20,0,0,0,0,0,0
30,13,13,13,23,23,0,0,0,0,0,0,0,0,0,0
42,42,42,20,4,4,42,0,0,0,0,0,0,0,0,0
40,40,23,23,6,31,40,0,0,0,0,0,0,0,0,0
39,30,30,9,9,0,0,0,0,0,0,0,0,0,0,0
4,45,45,50,50,4,4,0,0,0,0,0,0,0,0,0
22,23,23,22,0,0,0,0,0,0,0,0,0,0,0,0
33,1,1,1,37,11,11,11,0,0,0,0,0,0,0,0
23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0
30,9,30,30,1,1,9,9,23,23,0,0,0,0,0,0
31,4,37,37,20,20,20,31,4,0,0,0,0,0,0,0
42,6,42,42,25,25,14,0,0,0,0,0,0,0,0,0
9,9,9,15,15,15,15,37,37,37,40,40,40,40,0,0
4,30,33,30,33,33,0,0,0,0,0,0,0,0,0,0
11,40,40,39,0,0,0,0,0,0,0,0,0,0,0,0
37,37,35,35,0,0,0,0,0,0,0,0,0,0,0,0
1,29,29,50,50,50,0,0,0,0,0,0,0,0,0,0
33,33,30,30,9,9,20,30,0,0,0,0,0,0,0,0
36,9,9,22,37,37,0,0,0,0,0,0,0,0,0,0
30,16,16,1,4,16,4,30,30,1,1,1,0,0,0,0
13,13,4,4,9,0,0,0,0,0,0,0,0,0,0,0
39,25,25,25,37,39,29,29,0,0,0,0,0,0,0,0
14,33,33,29,0,0,0,0,0,0,0,0,0,0,0,0
50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0
35,35,35,33,30,30,30,0,0,0,0,0,0,0,0,0
37,37,21,21,0,0,0,0,0,0,0,0,0,0,0,0
37,29,29,11,11,11,37,37,0,0,0,0,0,0,0,0
30,1,30,30,30,6,42,42,42,0,0,0,0,0,0,0
37,42,42,42,37,37,30,30,0,0,0,0,0,0,0,0
31,50,50,20,20,20,29,0,0,0,0,0,0,0,0,0
30,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0
22,35,25,35,35,25,1,0,0,0,0,0,0,0,0,0
40,40,13,13,13,0,0,0,0,0,0,0,0,0,0,0
21,33,21,21,21,33,0,0,0,0,0,0,0,0,0,0
39,20,20,33,33,39,0,0,0,0,0,0,0,0,0,0
9,14,14,37,37,37,23,0,0,0,0,0,0,0,0,0
11,11,11,40,29,29,1,40,40,1,0,0,0,0,0,0
42,42,42,42,30,30,30,30,1,1,1,21,21,21,0,0
9,9,9,9,14,14,14,30,30,42,42,42,0,0,0,0
42,30,30,30,20,20,20,11,11,11,0,0,0,0,0,0
13,13,13,15,15,15,0,0,0,0,0,0,0,0,0,0
36,36,36,36,33,37,37,37,37,0,0,0,0,0,0,0
4,4,22,22,29,29,4,29,29,25,25,25,0,0,0,0
39,45,4,4,4,37,37,39,39,37,0,0,0,0,0,0
6,6,29,29,29,29,6,6,1,1,1,37,37,37,0,0
4,4,9,4,9,9,37,37,37,37,23,23,9,23,0,0
9,9,9,33,33,33,40,40,40,40,20,20,20,0,0,0
15,15,15,9,22,22,22,22,9,37,37,37,0,0,0,0
4,4,4,16,16,16,42,42,42,4,0,0,0,0,0,0
21,21,21,21,36,36,29,37,37,36,29,0,0,0,0,0
40,40,40,40,1,1,1,13,13,13,42,42,42,0,0,0
11,11,11,11,14,14,14,0,0,0,0,0,0,0,0,0
35,35,35,50,42,42,6,6,6,0,0,0,0,0,0,0
20,20,25,20,20,29,29,25,9,9,9,0,0,0,0,0
1,20,45,42,42,42,45,0,0,0,0,0,0,0,0,0
30,30,30,40,40,40,40,20,20,30,0,0,0,0,0,0
23,23,23,23,20,1,1,30,30,30,0,0,0,0,0,0
13,13,13,15,15,29,29,15,25,25,25,0,0,0,0,0
9,9,9,6,6,42,42,0,0,0,0,0,0,0,0,0
4,4,4,4,37,37,37,35,35,35,35,16,37,16,0,0
23,23,20,1,20,1,20,1,42,42,0,0,0,0,0,0
