36,37,36,20,37,30,20,36,30,37,20,0,0,0,0,0
16,9,9,13,16,40,0,0,0,0,0,0,0,0,0,0
33,36,42,42,33,36,36,37,37,37,37,42,0,0,0,0
37,1,25,25,1,1,25,25,31,31,37,0,0,0,0,0
13,14,14,1,1,14,4,4,4,4,13,0,0,0,0,0
20,20,42,42,42,23,23,23,23,20,20,0,0,0,0,0
42,42,40,40,50,50,50,42,0,0,0,0,0,0,0,0
20,23,23,23,23,20,20,20,0,0,0,0,0,0,0,0
15,1,15,15,1,1,37,37,37,0,0,0,0,0,0,0
11,11,11,11,33,42,42,33,29,0,0,0,0,0,0,0
1,16,1,16,37,37,30,30,16,16,37,0,0,0,0,0
4,4,4,4,31,31,31,40,40,40,36,36,36,0,0,0
29,29,6,20,6,29,33,6,33,6,20,20,0,0,0,0
33,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0
30,23,23,23,30,30,0,0,0,0,0,0,0,0,0,0
36,40,40,36,23,23,37,37,0,0,0,0,0,0,0,0
14,14,33,14,31,11,33,31,31,0,0,0,0,0,0,0
4,42,42,1,37,0,0,0,0,0,0,0,0,0,0,0
4,35,42,42,37,42,37,0,0,0,0,0,0,0,0,0
4,23,23,23,37,21,4,4,4,0,0,0,0,0,0,0
36,39,25,36,45,25,45,36,39,25,45,39,0,0,0,0
33,30,30,30,1,1,9,1,33,9,30,33,0,0,0,0
6,13,20,4,20,13,4,13,20,6,6,4,20,0,0,0
23,23,42,23,42,50,31,50,50,23,0,0,0,0,0,0
16,9,9,22,22,16,22,15,9,22,15,0,0,0,0,0
37,29,25,29,42,37,0,0,0,0,0,0,0,0,0,0
30,14,9,14,11,11,9,11,14,0,0,0,0,0,0,0
37,40,40,40,40,37,23,23,37,0,0,0,0,0,0,0
23,23,1,31,31,42,42,1,42,23,31,31,0,0,0,0
20,30,30,39,20,39,30,45,20,0,0,0,0,0,0,0
20,42,33,33,42,9,9,42,33,33,0,0,0,0,0,0
36,16,23,42,23,36,36,0,0,0,0,0,0,0,0,0
30,33,1,30,33,37,30,1,0,0,0,0,0,0,0,0
40,40,1,1,1,50,50,4,4,4,4,0,0,0,0,0
21,21,21,35,15,13,13,13,15,15,15,35,0,0,0,0
22,22,31,37,37,31,31,22,0,0,0,0,0,0,0,0
4,36,36,29,1,1,1,29,29,36,0,0,0,0,0,0
13,13,13,4,4,31,31,31,31,0,0,0,0,0,0,0
4,23,1,20,1,4,23,0,0,0,0,0,0,0,0,0
29,23,23,33,33,23,0,0,0,0,0,0,0,0,0,0
22,37,37,22,37,50,15,15,0,0,0,0,0,0,0,0
37,45,40,40,30,30,0,0,0,0,0,0,0,0,0,0
21,29,33,33,21,21,0,0,0,0,0,0,0,0,0,0
11,30,20,30,30,0,0,0,0,0,0,0,0,0,0,0
36,36,9,9,9,0,0,0,0,0,0,0,0,0,0,0
25,25,20,20,14,14,6,0,0,0,0,0,0,0,0,0
40,29,40,30,29,36,0,0,0,0,0,0,0,0,0,0
42,31,31,31,16,16,16,20,20,0,0,0,0,0,0,0
4,29,9,4,4,37,37,37,37,0,0,0,0,0,0,0
25,16,25,25,16,16,20,20,25,0,0,0,0,0,0,0
35,6,6,4,4,4,20,20,35,20,35,0,0,0,0,0
29,29,37,37,37,37,42,42,42,42,0,0,0,0,0,0
9,20,20,20,33,33,9,9,9,0,0,0,0,0,0,0
36,36,4,4,4,4,20,20,20,20,1,1,1,0,0,0
21,21,31,31,31,31,50,50,0,0,0,0,0,0,0,0
4,4,4,29,4,42,42,42,33,33,33,42,0,0,0,0
33,30,33,22,22,22,4,30,30,22,33,0,0,0,0,0
9,42,23,23,42,42,9,23,9,40,40,40,40,23,0,0
30,30,30,29,29,1,1,20,30,0,0,0,0,0,0,0
39,45,45,39,45,45,30,30,30,31,31,31,30,0,0,0
33,40,22,30,0,0,0,0,0,0,0,0,0,0,0,0
14,14,42,42,14,25,25,0,0,0,0,0,0,0,0,0
23,23,29,29,29,0,0,0,0,0,0,0,0,0,0,0
15,15,31,31,23,36,36,15,0,0,0,0,0,0,0,0
20,39,35,20,35,0,0,0,0,0,0,0,0,0,0,0
20,20,37,1,20,1,37,0,0,0,0,0,0,0,0,0
20,20,20,20,37,37,33,33,37,0,0,0,0,0,0,0
30,4,29,29,33,33,29,33,0,0,0,0,0,0,0,0
1,1,30,4,30,30,16,16,16,1,4,0,0,0,0,0
11,21,31,31,13,11,11,21,13,21,0,0,0,0,0,0
50,23,1,1,4,50,23,50,23,1,0,0,0,0,0,0
1,29,29,29,1,23,29,23,1,23,0,0,0,0,0,0
42,42,40,40,16,16,16,42,16,4,4,4,0,0,0,0
